,Termin,Program/kurs,Utbildningens namn,Anm.kod,Univ/högskola,Totalt antal sökande,1:a handssökande,Kvinnor 1:a hand,Kvinnor totalt,Män 1:a hand,Män totalt,25-34 1:a hand,25-34 totalt,<= 24 1:a hand,<= 24 totalt,>=35 1:a hand,>=35 totalt,BI,BII,HP
818,HT2015,Program,Ryska,SU-07438,Stockholms universitet,14,1,0,6,0,6,0,4,0,8,0,0,*,*,-
819,HT2015,Program,Ryska,SU-07438,Stockholms universitet,14,1,0,6,0,6,0,4,0,8,0,0,*,*,-
820,HT2015,Program,Spanska,SU-07439,Stockholms universitet,64,8,5,40,3,20,2,12,5,40,1,8,*,-,*
821,HT2015,Program,Spanska,SU-07439,Stockholms universitet,64,8,5,40,3,20,2,12,5,40,1,8,*,-,*
822,HT2015,Program,Svenska,SU-07440,Stockholms universitet,32,0,0,19,0,8,0,12,0,13,0,2,-,-,-
823,HT2015,Program,Svenska,SU-07440,Stockholms universitet,32,0,0,19,0,8,0,12,0,13,0,2,-,-,-
824,HT2015,Program,Kandidatprogram i filosofi och lingvistik,SU-10436,Stockholms universitet,197,12,4,94,7,91,3,50,6,127,2,8,*,*,*
825,HT2015,Program,Kandidatprogram i filosofi och lingvistik,SU-10436,Stockholms universitet,197,12,4,94,7,91,3,50,6,127,2,8,*,*,*
826,HT2015,Program,"Kandidatprogram i filosofi, ekonomi och politik",SU-10437,Stockholms universitet,807,76,27,361,45,416,15,114,55,641,2,22,18.75,16.30,1.20
827,HT2015,Program,"Kandidatprogram i filosofi, ekonomi och politik",SU-10437,Stockholms universitet,807,76,27,361,45,416,15,114,55,641,2,22,18.75,16.30,1.20
828,HT2015,Program,Kandidatprogram i historiska studier,SU-12938,Stockholms universitet,261,36,4,91,30,156,6,49,28,195,0,3,*,*,*
829,HT2015,Program,Kandidatprogram i historiska studier,SU-12938,Stockholms universitet,261,36,4,91,30,156,6,49,28,195,0,3,*,*,*
830,HT2015,Program,"Kulturvetarprogrammet, kandidatprogram",SU-12939,Stockholms universitet,393,70,58,283,11,102,17,112,47,254,5,19,*,*,*
831,HT2015,Program,"Kulturvetarprogrammet, kandidatprogram",SU-12939,Stockholms universitet,393,70,58,283,11,102,17,112,47,254,5,19,*,*,*
832,HT2015,Program,Kandidatprogram i arkeologi,SU-15545,Stockholms universitet,313,30,20,166,9,139,7,70,20,223,2,12,*,*,*
833,HT2015,Program,"Kandidatprogram i klassiska studier, inriktning Antikens kultur och samhällsliv",SU-15546,Stockholms universitet,55,5,2,29,3,20,2,13,2,34,1,2,17.34,18.98,0.30
834,HT2015,Program,"Kandidatprogram i klassiska studier, inriktning Grekiska",SU-15547,Stockholms universitet,17,0,0,6,0,9,0,4,0,11,0,0,-,*,-
835,HT2015,Program,"Kandidatprogram i klassiska studier, inriktning Latin",SU-15548,Stockholms universitet,42,3,1,23,2,16,1,10,2,27,0,2,*,*,-
836,HT2015,Program,Journalistprogrammet - kandidatprogram,SU-18513,Stockholms universitet,1631,312,195,1040,108,555,73,309,222,1243,8,43,20.70,19.35,1.45
837,HT2015,Program,Kandidatprogram i lingvistik,SU-20871,Stockholms universitet,132,23,12,77,10,49,6,36,14,81,2,9,17.20,16.80,*
838,HT2015,Program,Språkkonsultprogrammet,SU-21560,Stockholms universitet,239,72,60,184,12,52,27,85,30,121,15,30,17.83,-,0.75
839,HT2015,Program,Kandidatprogram i arbetslivskommunikation,SU-21642,Stockholms universitet,323,37,27,232,8,83,11,99,22,199,2,17,16.25,15.42,0.65
840,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tyska",SU-21644,Stockholms universitet,48,7,3,26,3,12,3,12,3,24,0,2,19.00,-,1.30
841,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21646,Stockholms universitet,107,19,13,72,6,28,5,24,9,64,5,12,20.90,17.06,1.45
842,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21647,Stockholms universitet,39,10,8,27,2,8,3,11,5,17,2,7,-,21.76,1.75
843,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning polska",SU-21649,Stockholms universitet,29,6,4,24,0,3,3,15,0,9,1,3,-,20.47,-
844,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning italienska",SU-21653,Stockholms universitet,33,5,4,20,1,13,1,14,3,17,1,2,19.00,-,-
845,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning franska",SU-21654,Stockholms universitet,73,10,7,52,3,16,5,21,5,42,0,5,20.63,-,0.90
846,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning finska",SU-21655,Stockholms universitet,21,1,0,9,1,5,0,1,1,10,0,3,22.10,-,-
847,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning engelska",SU-21656,Stockholms universitet,341,59,41,247,16,84,25,92,29,209,3,30,19.40,18.20,1.20
848,HT2015,Program,Kandidatprogram i teckenspråk och tolkning,SU-21720,Stockholms universitet,189,40,26,147,13,38,9,44,23,123,7,18,*,*,*
849,HT2015,Program,Kandidatprogram i arabiska med inriktning mot mellanöstern- och nordafrikastudier,SU-28094,Stockholms universitet,125,23,11,64,9,55,7,29,10,71,3,19,*,*,*
850,HT2015,Program,Kandidatprogram i mellanöstern- och nordafrikastudier,SU-28095,Stockholms universitet,81,9,3,44,6,33,4,31,4,39,1,7,*,*,*
851,HT2015,Program,Juristprogrammet,SU-29910,Stockholms universitet,7631,1884,1156,4626,687,2860,447,1315,1248,5868,148,303,20.99,20.83,1.50
852,HT2015,Program,Kandidatprogram i internationella relationer och ekonomisk historia,SU-30597,Stockholms universitet,1027,112,62,539,45,448,17,161,87,805,3,21,19.95,19.23,1.30
853,HT2015,Program,Kandidatprogram i företagsekonomi och statsvetenskap,SU-31637,Stockholms universitet,2460,382,83,962,108,1033,49,335,132,1613,10,47,20.80,19.87,1.30
854,HT2014,Program,Kandidatprogram för museer och kulturarv,SU-01223,Stockholms universitet,294,71,57,199,12,83,23,88,41,174,5,20,15.00,16.06,0.45
855,HT2014,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Engelska",SU-01257,Stockholms universitet,140,17,4,61,13,78,5,25,12,110,0,4,15.60,-,1.40
856,HT2014,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Geografi",SU-01258,Stockholms universitet,66,7,1,22,6,41,1,18,6,44,0,1,17.81,-,*
857,HT2014,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Matematik",SU-01259,Stockholms universitet,27,4,1,12,3,15,1,5,3,22,0,0,*,*,-
858,HT2014,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Religionskunskap",SU-01260,Stockholms universitet,206,29,14,93,15,110,5,41,22,153,2,9,18.70,-,1.55
859,HT2014,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Engelska",SU-01261,Stockholms universitet,71,6,2,41,3,28,2,12,3,55,0,2,15.20,-,0.85
860,HT2014,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Geografi",SU-01262,Stockholms universitet,40,1,1,23,0,17,0,10,1,29,0,1,14.60,-,-
861,HT2014,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Historia",SU-01263,Stockholms universitet,123,9,3,65,6,58,2,23,6,95,1,5,17.71,-,1.10
862,HT2014,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Matematik",SU-01264,Stockholms universitet,18,3,3,13,0,4,0,2,3,15,0,0,*,-,-
863,HT2014,Program,"Ämneslärarprogram med inriktning mot arbete i grundskolans årskurs 7-9, Historia, Religionskunskap,",SU-01265,Stockholms universitet,126,20,7,63,13,59,8,28,11,86,1,8,12.64,13.06,*
864,HT2014,Program,Kandidatprogram i filosofi och lingvistik,SU-10356,Stockholms universitet,189,21,5,73,16,113,3,45,16,133,2,8,*,*,*
865,HT2014,Program,"Kandidatprogram i filosofi, ekonomi och politik",SU-10410,Stockholms universitet,711,63,23,324,39,367,15,103,46,568,1,20,18.70,16.73,1.10
866,HT2014,Program,Kandidatprogram i historiska studier,SU-12760,Stockholms universitet,258,46,18,87,25,154,12,67,30,170,1,4,*,*,*
867,HT2014,Program,"Kulturvetarprogrammet, kandidatprogram",SU-12762,Stockholms universitet,416,86,62,288,24,113,31,116,47,258,8,27,13.30,13.91,*
868,HT2014,Program,Kandidatprogram i arkeologi,SU-15485,Stockholms universitet,316,27,10,148,13,157,8,61,14,237,1,7,*,*,*
869,HT2014,Program,"Kandidatprogram i klassiska studier, inriktning Antikens kultur och samhällsliv",SU-15486,Stockholms universitet,51,5,2,24,3,26,1,10,4,39,0,1,*,15.40,*
870,HT2014,Program,"Kandidatprogram i klassiska studier, inriktning Grekiska",SU-15487,Stockholms universitet,14,1,0,7,1,6,0,5,1,6,0,2,*,*,*
871,HT2014,Program,"Kandidatprogram i klassiska studier, inriktning Latin",SU-15488,Stockholms universitet,27,1,0,19,1,8,1,5,0,22,0,0,-,-,*
872,HT2014,Program,"Kandidatprogram i klassiska studier, inriktning Latin",SU-15489,Stockholms universitet,63,18,12,32,5,30,6,28,3,14,8,20,16.40,16.04,*
873,HT2014,Program,Journalistprogrammet - kandidatprogram,SU-18400,Stockholms universitet,2213,517,277,1314,225,841,91,398,393,1692,18,65,21.30,21.40,1.50
874,HT2014,Program,Journalistprogrammet - kandidatprogram,SU-18400,Stockholms universitet,2213,517,277,1314,225,841,91,398,393,1692,18,65,21.30,21.40,1.50
875,HT2014,Program,Kandidatprogram i lingvistik,SU-20712,Stockholms universitet,122,13,10,74,3,46,3,43,8,74,2,3,*,*,*
876,HT2014,Program,Kandidatprogram i lingvistik,SU-20712,Stockholms universitet,122,13,10,74,3,46,3,43,8,74,2,3,*,*,*
877,HT2014,Program,Kandidatprogram i lingvistik,SU-20712,Stockholms universitet,122,13,10,74,3,46,3,43,8,74,2,3,*,*,*
878,HT2014,Program,Kandidatprogram i lingvistik,SU-20712,Stockholms universitet,122,13,10,74,3,46,3,43,8,74,2,3,*,*,*
879,HT2014,Program,Kandidatprogram i lingvistik,SU-20712,Stockholms universitet,122,13,10,74,3,46,3,43,8,74,2,3,*,*,*
880,HT2014,Program,Kandidatprogram i lingvistik,SU-20712,Stockholms universitet,122,13,10,74,3,46,3,43,8,74,2,3,*,*,*
881,HT2014,Program,Kandidatprogram i lingvistik,SU-20712,Stockholms universitet,122,13,10,74,3,46,3,43,8,74,2,3,*,*,*
882,HT2014,Program,Kandidatprogram i lingvistik,SU-20712,Stockholms universitet,122,13,10,74,3,46,3,43,8,74,2,3,*,*,*
883,HT2014,Program,"Kandidatprogram i språk och översättning, inriktning finska",SU-21248,Stockholms universitet,25,2,2,15,0,2,1,4,1,12,0,1,22.05,-,-
884,HT2014,Program,"Kandidatprogram i språk och översättning, inriktning franska",SU-21249,Stockholms universitet,64,8,2,39,6,20,3,6,4,48,1,5,20.56,19.87,1.10
885,HT2014,Program,"Kandidatprogram i språk och översättning, inriktning polska",SU-21254,Stockholms universitet,34,6,6,25,0,7,2,11,3,17,1,4,19.25,18.33,-
886,HT2014,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21255,Stockholms universitet,25,2,1,12,1,10,1,7,0,10,1,5,18.10,-,-
887,HT2014,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21256,Stockholms universitet,41,8,6,30,2,11,3,13,5,20,0,8,17.30,20.76,-
888,HT2014,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21257,Stockholms universitet,119,27,15,76,12,40,4,23,13,71,10,22,20.00,17.57,0.90
889,HT2014,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21258,Stockholms universitet,9,0,0,7,0,2,0,1,0,6,0,2,-,-,-
890,HT2014,Program,"Kandidatprogram i språk och översättning, inriktning tyska",SU-21259,Stockholms universitet,55,11,7,34,3,15,2,15,7,32,1,2,22.50,-,1.45
891,HT2014,Program,Kandidatprogram i arbetslivskommunikation,SU-21260,Stockholms universitet,320,34,28,212,6,101,9,92,24,206,1,15,16.65,16.40,0.65
892,HT2014,Program,Kandidatprogram i latinamerikastudier med inriktning mot portugisiska,SU-26064,Stockholms universitet,22,2,0,11,1,8,1,3,0,15,0,1,*,-,*
893,HT2014,Program,Kandidatprogram i latinamerikastudier med inriktning mot spanska,SU-26065,Stockholms universitet,70,12,7,42,5,22,4,13,8,46,0,5,14.58,-,*
894,HT2014,Program,Kandidatprogram i mellanöstern- och nordafrikastudier,SU-28948,Stockholms universitet,61,3,2,33,1,24,1,15,1,37,1,5,*,-,*
895,HT2014,Program,Kandidatprogram i arabiska med inriktning mot mellanöstern- och nordafrikastudier,SU-28949,Stockholms universitet,96,12,5,55,7,38,5,27,6,58,1,8,*,*,*
896,HT2013,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Engelska",SU-01022,Stockholms universitet,114,20,3,38,17,76,10,26,10,84,0,4,16.60,-,0.90
897,HT2013,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Geografi",SU-01023,Stockholms universitet,55,1,1,23,0,32,0,12,1,40,0,3,15.30,-,*
898,HT2013,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Matematik",SU-01024,Stockholms universitet,20,4,1,6,3,14,1,5,3,14,0,1,*,-,*
899,HT2013,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Religionskunskap",SU-01025,Stockholms universitet,168,35,10,75,25,93,8,38,26,123,1,7,18.50,-,1.15
900,HT2013,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Geografi",SU-01026,Stockholms universitet,54,2,1,29,1,25,0,8,2,43,0,3,13.20,-,-
901,HT2013,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Historia",SU-01027,Stockholms universitet,103,8,5,57,3,46,0,21,8,78,0,4,19.00,-,0.45
902,HT2013,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Matematik",SU-01028,Stockholms universitet,15,2,2,7,0,8,0,2,2,12,0,1,-,-,*
903,HT2013,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Religionskunskap, Engelska",SU-01029,Stockholms universitet,68,6,2,41,4,26,3,10,3,54,0,3,16.60,-,0.60
904,HT2013,Program,"Ämneslärarprogram med inriktning mot arbete i grundskolans årskurs 7-9, Historia, Religionskunskap,",SU-01030,Stockholms universitet,118,20,10,64,10,53,6,30,10,75,4,12,*,*,*
905,HT2013,Program,Kandidatprogram för museer och kulturarv,SU-01917,Stockholms universitet,286,62,46,201,14,75,19,76,30,178,11,22,15.80,15.55,*
906,HT2013,Program,Kandidatprogram i filosofi och lingvistik,SU-10349,Stockholms universitet,177,24,7,65,16,103,3,34,19,131,1,3,*,*,*
907,HT2013,Program,"Kandidatprogram i filosofi, ekonomi och politik",SU-10350,Stockholms universitet,586,64,21,248,40,318,9,74,47,479,5,13,18.05,18.45,1.00
908,HT2013,Program,Kandidatprogram i historiska studier,SU-12704,Stockholms universitet,272,36,11,93,24,166,11,43,23,211,1,5,*,*,*
909,HT2013,Program,"Kulturvetarprogrammet, kandidatprogram",SU-12724,Stockholms universitet,417,97,66,292,25,102,21,108,64,264,6,22,10.49,14.05,*
910,HT2013,Program,"Kandidatprogram i klassiska studier, inriktning Antikens kultur och samhällsliv",SU-15418,Stockholms universitet,65,5,2,32,3,27,1,9,3,49,1,1,*,*,-
911,HT2013,Program,Kandidatprogram i arkeologi,SU-15419,Stockholms universitet,314,32,18,155,14,149,8,65,23,234,1,5,*,*,*
912,HT2013,Program,Kandidatprogram i teatervetenskap med inriktning mot dramaturgi och scenkritik,SU-17515,Stockholms universitet,197,39,26,120,9,61,8,49,27,127,0,5,*,*,*
913,HT2013,Program,Journalistprogrammet - kandidatprogram,SU-18337,Stockholms universitet,2433,543,294,1441,231,931,97,372,423,1951,5,49,21.60,21.40,1.45
914,HT2013,Program,Kandidatprogram i lingvistik,SU-20628,Stockholms universitet,118,16,8,76,8,34,1,21,14,84,1,5,*,*,*
915,HT2013,Program,Kandidatprogram i arbetslivskommunikation,SU-21970,Stockholms universitet,377,32,26,277,5,95,7,66,22,291,2,15,17.15,18.44,0.70
916,HT2013,Program,Språkkonsultprogrammet,SU-21971,Stockholms universitet,277,83,71,225,12,49,27,66,35,173,21,35,18.68,*,1.20
917,HT2013,Program,"Kandidatprogram i språk och översättning, inriktning engelska",SU-22167,Stockholms universitet,427,66,54,305,11,104,24,99,36,286,5,24,18.83,18.77,1.50
918,HT2013,Program,"Kandidatprogram i språk och översättning, inriktning franska",SU-22168,Stockholms universitet,75,10,5,55,3,13,2,11,4,50,2,7,20.45,-,1.50
919,HT2013,Program,Kandidatprogram i teckenspråk och tolkning,SU-22169,Stockholms universitet,197,48,44,168,4,25,11,51,31,126,6,16,*,*,*
920,HT2013,Program,"Kandidatprogram i språk och översättning, inriktning italienska",SU-22170,Stockholms universitet,45,9,6,32,2,9,4,12,3,26,1,3,17.25,-,-
921,HT2013,Program,"Kandidatprogram i språk och översättning, inriktning nederländska",SU-22175,Stockholms universitet,11,1,1,6,0,3,0,3,1,5,0,1,-,-,-
922,HT2013,Program,"Kandidatprogram i språk och översättning, inriktning polska",SU-22176,Stockholms universitet,26,10,9,17,1,7,4,6,6,18,0,0,16.20,-,-
923,HT2013,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-22177,Stockholms universitet,23,3,0,12,2,8,1,6,1,10,0,4,15.90,-,-
924,HT2013,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-22178,Stockholms universitet,35,7,7,25,0,10,2,10,5,24,0,1,18.65,22.50,-
925,HT2013,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-22179,Stockholms universitet,109,14,11,73,3,30,3,27,10,68,1,8,19.25,-,0.80
926,HT2013,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-22180,Stockholms universitet,3,1,1,2,0,1,0,0,1,2,0,1,*,-,-
927,HT2013,Program,"Kandidatprogram i språk och översättning, inriktning tyska",SU-22194,Stockholms universitet,39,7,3,24,3,11,2,6,2,25,2,4,18.29,19.95,-
928,HT2013,Program,"Kandidatprogram i språk och översättning, inriktning finska",SU-22195,Stockholms universitet,27,2,1,12,1,4,0,3,1,9,1,4,17.09,-,-
929,HT2013,Program,Kandidatprogram i moderna språk med inriktning mot polska,SU-26020,Stockholms universitet,11,1,0,5,1,6,0,3,0,7,1,1,20.28,-,-
930,HT2013,Program,Kandidatprogram i moderna språk med inriktning mot portugisiska,SU-26021,Stockholms universitet,17,1,0,9,1,6,1,2,0,11,0,2,-,-,-
931,HT2013,Program,Kandidatprogram i moderna språk med inriktning mot ryska,SU-26022,Stockholms universitet,20,0,0,12,0,5,0,7,0,9,0,1,-,-,-
932,HT2013,Program,Kandidatprogram i moderna språk med inriktning mot spanska,SU-26023,Stockholms universitet,93,7,3,61,4,27,1,18,3,63,3,7,14.59,-,*
933,HT2013,Program,Kandidatprogram i moderna språk med inriktning mot svenska,SU-26024,Stockholms universitet,43,4,2,30,2,7,2,13,2,21,0,3,*,-,-
934,HT2013,Program,Kandidatprogram i moderna språk med inriktning mot tjeckiska,SU-26026,Stockholms universitet,4,0,0,1,0,3,0,1,0,1,0,2,*,-,-
935,HT2013,Program,Kandidatprogram i moderna språk med inriktning mot tyska,SU-26027,Stockholms universitet,33,5,4,18,1,9,2,2,2,24,1,1,*,*,*
936,HT2013,Program,Kandidatprogram i latinamerikastudier med inriktning mot portugisiska,SU-26041,Stockholms universitet,21,4,2,9,1,9,0,3,3,14,0,1,*,-,*
937,HT2013,Program,Kandidatprogram i latinamerikastudier med inriktning mot spanska,SU-26042,Stockholms universitet,60,8,6,37,2,18,2,15,4,34,2,6,*,*,*
938,HT2013,Program,Kandidatprogram i moderna språk med inriktning mot engelska,SU-26884,Stockholms universitet,256,25,17,164,4,72,4,33,16,187,1,16,17.40,16.30,0.95
939,HT2013,Program,Kandidatprogram i moderna språk med inriktning mot franska,SU-26954,Stockholms universitet,58,3,2,37,1,11,0,3,3,43,0,2,*,*,-
940,HT2013,Program,Kandidatprogram i moderna språk med inriktning mot italienska,SU-26955,Stockholms universitet,28,1,0,17,1,7,0,4,1,20,0,0,15.28,-,*
941,HT2013,Program,Kandidatprogram i arabiska med inriktning mot mellanöstern- och nordafrikastudier,SU-28872,Stockholms universitet,127,20,11,78,9,46,8,35,11,78,1,11,*,*,*
942,HT2013,Program,Kandidatprogram i mellanöstern- och nordafrikastudier,SU-28873,Stockholms universitet,91,13,8,45,5,41,3,23,9,59,1,4,*,*,*
943,HT2013,Program,Juristprogrammet,SU-29144,Stockholms universitet,7375,1880,1120,4386,715,2854,420,1127,1268,5832,147,281,21.30,21.00,1.45
944,HT2013,Program,Kandidatprogram i internationella relationer och ekonomisk historia,SU-30496,Stockholms universitet,1041,108,54,552,45,435,28,170,68,798,3,19,19.90,19.63,1.10
945,HT2013,Program,Kandidatprogram i företagsekonomi och statsvetenskap,SU-31135,Stockholms universitet,2137,463,152,904,125,915,62,275,204,1514,11,30,20.35,20.96,1.30
946,HT2012,Program,Kandidatprogram för museer och kulturarv,SU-01614,Stockholms universitet,278,76,60,210,11,58,26,69,41,184,4,15,*,14.10,*
947,HT2012,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Engelska",SU-01708,Stockholms universitet,51,11,6,29,5,20,1,5,10,44,0,0,*,*,*
948,HT2012,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Geografi",SU-01709,Stockholms universitet,45,5,1,18,4,26,2,12,3,30,0,2,*,*,*
949,HT2012,Program,"Ämneslärarprogram med inriktning mot arbete i gymnasieskolan, Historia, Religionskunskap",SU-01711,Stockholms universitet,109,23,8,49,15,59,6,19,16,86,1,3,15.30,18.71,*
